date,PMI,CPI,UNEMPLOYMENT,Spread,Commodity_Index,Libor,Interest_Rates,Philly_Fed
2017-12-05,57.7,2.2,4.2,104.632,498.28,1.40319,1.25,23.9
2017-12-06,57.7,2.2,4.2,104.923,497.79,1.4068800000000001,1.25,23.9
2017-12-07,57.7,2.2,4.2,107.424,498.05,1.43185,1.25,23.9
2017-12-08,57.7,2.2,4.2,109.715,505.01,1.44438,1.25,23.9
2017-12-11,57.7,2.2,4.2,109.699,504.78,1.4595099999999999,1.25,23.9
2017-12-12,57.7,2.2,4.2,107.102,504.86,1.47195,1.25,23.9
2017-12-13,57.7,2.2,4.2,104.018,505.74,1.47703,1.5,23.9
2017-12-14,57.7,2.2,4.2,103.972,506.58,1.49078,1.5,23.9
2017-12-15,57.7,2.2,4.2,103.075,508.38,1.495,1.5,23.9
2017-12-18,57.7,2.2,4.2,104.904,508.25,1.5011299999999999,1.5,23.9
2017-12-19,57.7,2.2,4.2,109.602,508.61,1.51113,1.5,23.9
2017-12-20,57.7,2.2,4.2,111.85,509.48,1.53488,1.5,23.9
2017-12-21,57.7,2.2,4.2,113.218,510.87,1.55213,1.5,23.9
2017-12-22,57.7,2.2,4.2,115.12,511.46,1.56375,1.5,23.9
2017-12-25,57.7,2.2,4.2,115.12,511.46,1.56375,1.5,23.9
2017-12-26,57.7,2.2,4.2,113.566,511.91,1.56375,1.5,23.9
2017-12-27,57.7,2.2,4.2,97.085,513.06,1.569,1.5,23.9
2017-12-28,57.7,2.2,4.2,104.693,514.14,1.56775,1.5,23.9
2017-12-29,57.7,2.2,4.2,101.695,514.46,1.56425,1.5,23.9
2018-01-01,59.4,2.1,4.1,101.695,514.46,1.56425,1.5,27.8
2018-01-02,59.4,2.1,4.1,106.468,515.76,1.56175,1.5,27.8
2018-01-03,59.4,2.1,4.1,104.81,517.07,1.55688,1.5,27.8
2018-01-04,59.4,2.1,4.1,104.853,517.28,1.5550000000000002,1.5,27.8
2018-01-05,59.4,2.1,4.1,107.244,516.78,1.5525,1.5,27.8
2018-01-08,59.4,2.1,4.1,106.597,516.96,1.55375,1.5,27.8
2018-01-09,59.4,2.1,4.1,112.085,522.19,1.55375,1.5,27.8
2018-01-10,59.4,2.1,4.1,113.23,523.49,1.55375,1.5,27.8
2018-01-11,59.4,2.1,4.1,110.463,525.02,1.55945,1.5,27.8
2018-01-12,59.4,2.1,4.1,110.337,524.13,1.5594700000000001,1.5,27.8
2018-01-15,59.4,2.1,4.1,110.154,524.13,1.55614,1.5,27.8
2018-01-16,59.4,2.1,4.1,111.292,523.99,1.55613,1.5,27.8
2018-01-17,59.4,2.1,4.1,114.367,522.58,1.5575,1.5,27.8
2018-01-18,59.4,2.1,4.1,119.35,523.03,1.56118,1.5,27.8
2018-01-19,59.4,2.1,4.1,122.476,523.33,1.56128,1.5,27.8
2018-01-22,59.4,2.1,4.1,122.584,524.4,1.56014,1.5,27.8
2018-01-23,59.4,2.1,4.1,117.324,522.72,1.56135,1.5,27.8
2018-01-24,59.4,2.1,4.1,121.184,524.6,1.5613700000000001,1.5,27.8
2018-01-25,59.4,2.1,4.1,119.255,525.16,1.5669300000000002,1.5,27.8
2018-01-26,59.4,2.1,4.1,123.568,526.62,1.5677699999999999,1.5,27.8
2018-01-29,59.4,2.1,4.1,128.214,526.1,1.57345,1.5,27.8
2018-01-30,59.4,2.1,4.1,126.98,525.21,1.5747,1.5,27.8
2018-01-31,59.6,2.1,4.1,124.224,526.19,1.5796999999999999,1.5,24.8
2018-02-01,59.6,2.1,4.1,130.138,525.91,1.57946,1.5,24.8
2018-02-02,59.6,2.1,4.1,135.559,525.37,1.57957,1.5,24.8
2018-02-05,59.6,2.1,4.1,121.758,525.45,1.58007,1.5,24.8
2018-02-06,59.6,2.1,4.1,128.073,524.94,1.57926,1.5,24.8
2018-02-07,59.6,2.1,4.1,128.881,523.57,1.57932,1.5,24.8
2018-02-08,59.6,2.1,4.1,127.444,522.19,1.58077,1.5,24.8
2018-02-09,59.6,2.1,4.1,128.652,520.16,1.5832000000000002,1.5,24.8
2018-02-12,59.6,2.1,4.1,127.598,520.65,1.5875,1.5,24.8
2018-02-13,59.6,2.1,4.1,123.375,521.69,1.5875,1.5,24.8
2018-02-14,59.6,2.1,4.1,132.189,523.29,1.58813,1.5,24.8
2018-02-15,59.6,2.1,4.1,131.142,523.86,1.5899999999999999,1.5,24.8
2018-02-16,59.6,2.1,4.1,127.714,525.39,1.59375,1.5,24.8
2018-02-19,59.6,2.1,4.1,127.714,525.39,1.5956299999999999,1.5,24.8
2018-02-20,59.6,2.1,4.1,128.417,524.54,1.5956299999999999,1.5,24.8
2018-02-21,59.6,2.1,4.1,130.076,525.73,1.60251,1.5,24.8
2018-02-22,59.6,2.1,4.1,128.175,526.07,1.6207,1.5,24.8
2018-02-23,59.6,2.1,4.1,122.212,526.52,1.6312,1.5,24.8
2018-02-26,59.6,2.1,4.1,121.857,527.12,1.6480000000000001,1.5,24.8
2018-02-27,59.6,2.1,4.1,122.802,526.43,1.66418,1.5,24.8
2018-02-28,60.7,2.2,4.1,120.108,525.96,1.67007,1.5,28.1
2018-03-01,60.7,2.2,4.1,118.675,525.76,1.6862,1.5,28.1
2018-03-02,60.7,2.2,4.1,121.534,525.02,1.6905000000000001,1.5,28.1
2018-03-05,60.7,2.2,4.1,121.656,526.74,1.7017,1.5,28.1
2018-03-06,60.7,2.2,4.1,120.884,524.41,1.71131,1.5,28.1
2018-03-07,60.7,2.2,4.1,120.017,524.61,1.71794,1.5,28.1
2018-03-08,60.7,2.2,4.1,119.768,529.14,1.73957,1.5,28.1
2018-03-09,60.7,2.2,4.1,122.437,528.74,1.7503199999999999,1.5,28.1
2018-03-12,60.7,2.2,4.1,118.605,527.57,1.76495,1.5,28.1
2018-03-13,60.7,2.2,4.1,111.655,528.12,1.7766,1.5,28.1
2018-03-14,60.7,2.2,4.1,106.043,528.43,1.7863799999999999,1.5,28.1
2018-03-15,60.7,2.2,4.1,105.868,527.87,1.8082,1.5,28.1
2018-03-16,60.7,2.2,4.1,106.776,526.7,1.82207,1.5,28.1
2018-03-19,60.7,2.2,4.1,109.418,525.67,1.84067,1.5,28.1
2018-03-20,60.7,2.2,4.1,110.081,525.2,1.85382,1.5,28.1
2018-03-21,60.7,2.2,4.1,113.154,524.51,1.86125,1.75,28.1
2018-03-22,60.7,2.2,4.1,110.371,523.55,1.8715000000000002,1.75,28.1
2018-03-23,60.7,2.2,4.1,108.792,522.77,1.875,1.75,28.1
2018-03-26,60.7,2.2,4.1,110.344,521.54,1.8768799999999999,1.75,28.1
2018-03-27,60.7,2.2,4.1,100.833,522.23,1.8768799999999999,1.75,28.1
2018-03-28,60.7,2.2,4.1,105.479,522.48,1.8868800000000001,1.75,28.1
2018-03-29,60.7,2.2,4.1,102.606,522.66,1.88313,1.75,28.1
2018-03-30,60.7,2.2,4.1,102.606,522.66,1.88313,1.75,28.1
2018-04-02,59.3,2.4,4.0,100.684,523.16,1.88313,1.75,23.8
2018-04-03,59.3,2.4,4.0,102.625,524.07,1.8775,1.75,23.8
2018-04-04,59.3,2.4,4.0,110.23,521.0,1.89063,1.75,23.8
2018-04-05,59.3,2.4,4.0,112.147,522.98,1.89519,1.75,23.8
2018-04-06,59.3,2.4,4.0,105.808,522.64,1.89713,1.75,23.8
2018-04-09,59.3,2.4,4.0,106.109,525.53,1.89713,1.75,23.8
2018-04-10,59.3,2.4,4.0,107.489,525.96,1.89438,1.75,23.8
2018-04-11,59.3,2.4,4.0,105.486,525.78,1.8956300000000001,1.75,23.8
2018-04-12,59.3,2.4,4.0,108.693,524.56,1.89688,1.75,23.8
2018-04-13,59.3,2.4,4.0,107.037,523.32,1.8955,1.75,23.8
2018-04-16,59.3,2.4,4.0,108.325,522.44,1.89426,1.75,23.8
2018-04-17,59.3,2.4,4.0,103.858,522.75,1.8956300000000001,1.75,23.8
2018-04-18,59.3,2.4,4.0,105.735,523.71,1.89707,1.75,23.8
2018-04-19,59.3,2.4,4.0,109.193,524.39,1.89826,1.75,23.8
2018-04-20,59.3,2.4,4.0,115.021,526.62,1.89695,1.75,23.8
2018-04-23,59.3,2.4,4.0,115.25,524.88,1.89711,1.75,23.8
2018-04-24,59.3,2.4,4.0,114.307,522.51,1.89826,1.75,23.8
2018-04-25,59.3,2.4,4.0,117.461,525.89,1.89988,1.75,23.8
2018-04-26,59.3,2.4,4.0,116.303,524.95,1.90076,1.75,23.8
2018-04-27,59.3,2.4,4.0,114.427,521.3,1.90701,1.75,23.8
2018-04-30,57.9,2.5,3.9,114.835,521.81,1.9093200000000001,1.75,23.4
2018-05-01,57.9,2.5,3.9,111.814,522.41,1.90875,1.75,23.4
2018-05-02,57.9,2.5,3.9,113.806,521.31,1.91713,1.75,23.4
2018-05-03,57.9,2.5,3.9,111.509,521.24,1.9226999999999999,1.75,23.4
2018-05-04,57.9,2.5,3.9,111.413,521.7,1.9277,1.75,23.4
2018-05-07,57.9,2.5,3.9,111.683,520.41,1.9277,1.75,23.4
2018-05-08,57.9,2.5,3.9,111.184,518.58,1.92851,1.75,23.4
2018-05-09,57.9,2.5,3.9,111.969,519.15,1.92851,1.75,23.4
2018-05-10,57.9,2.5,3.9,107.012,517.28,1.91839,1.75,23.4
2018-05-11,57.9,2.5,3.9,106.493,517.98,1.91871,1.75,23.4
2018-05-14,57.9,2.5,3.9,110.051,517.49,1.9337499999999999,1.75,23.4
2018-05-15,57.9,2.5,3.9,115.957,516.2,1.93875,1.75,23.4
2018-05-16,57.9,2.5,3.9,118.884,517.74,1.935,1.75,23.4
2018-05-17,57.9,2.5,3.9,120.636,518.07,1.94775,1.75,23.4
2018-05-18,57.9,2.5,3.9,115.644,518.6,1.95275,1.75,23.4
2018-05-21,57.9,2.5,3.9,115.26,520.21,1.9612500000000002,1.75,23.4
2018-05-22,57.9,2.5,3.9,112.644,519.83,1.9653800000000001,1.75,23.4
2018-05-23,57.9,2.5,3.9,107.898,518.3,1.9596900000000002,1.75,23.4
2018-05-24,57.9,2.5,3.9,107.467,517.96,1.96827,1.75,23.4
2018-05-25,57.9,2.5,3.9,103.708,518.03,1.97563,1.75,23.4
2018-05-28,57.9,2.5,3.9,103.708,518.03,1.97563,1.75,23.4
2018-05-29,57.9,2.5,3.9,89.191,520.11,1.98031,1.75,23.4
2018-05-30,57.9,2.5,3.9,93.206,520.94,1.98246,1.75,23.4
2018-05-31,58.7,2.8,3.8,95.369,521.64,2.0007,1.75,32.3
2018-06-01,58.7,2.8,3.8,99.249,522.37,2.00468,1.75,32.3
2018-06-04,58.7,2.8,3.8,103.277,521.79,2.01297,1.75,32.3
2018-06-05,58.7,2.8,3.8,98.427,522.27,2.02454,1.75,32.3
2018-06-06,58.7,2.8,3.8,103.092,524.9,2.02961,1.75,32.3
2018-06-07,58.7,2.8,3.8,98.486,527.43,2.04638,1.75,32.3
2018-06-08,58.7,2.8,3.8,102.361,529.4,2.04617,1.75,32.3
2018-06-11,58.7,2.8,3.8,104.201,528.33,2.04738,1.75,32.3
2018-06-12,58.7,2.8,3.8,103.781,530.07,2.05725,1.75,32.3
2018-06-13,58.7,2.8,3.8,103.576,529.27,2.07325,2.0,32.3
2018-06-14,58.7,2.8,3.8,100.467,527.52,2.08506,2.0,32.3
2018-06-15,58.7,2.8,3.8,99.035,525.09,2.08494,2.0,32.3
2018-06-18,58.7,2.8,3.8,98.935,522.78,2.08375,2.0,32.3
2018-06-19,58.7,2.8,3.8,96.35,518.46,2.08788,2.0,32.3
2018-06-20,58.7,2.8,3.8,100.391,519.04,2.08363,2.0,32.3
2018-06-21,58.7,2.8,3.8,96.371,518.55,2.09113,2.0,32.3
2018-06-22,58.7,2.8,3.8,97.754,518.6,2.09775,2.0,32.3
2018-06-25,58.7,2.8,3.8,98.346,517.35,2.10288,2.0,32.3
2018-06-26,58.7,2.8,3.8,95.106,516.46,2.10188,2.0,32.3
2018-06-27,58.7,2.8,3.8,90.01,515.29,2.0935,2.0,32.3
2018-06-28,58.7,2.8,3.8,91.623,514.01,2.09213,2.0,32.3
2018-06-29,58.7,2.8,3.8,93.766,514.72,2.09025,2.0,32.3
2018-07-02,60.0,2.9,4.0,93.593,514.09,2.09994,2.0,20.8
2018-07-03,60.0,2.9,4.0,85.94,513.49,2.08588,2.0,20.8
2018-07-04,60.0,2.9,4.0,85.94,513.49,2.08725,2.0,20.8
2018-07-05,60.0,2.9,4.0,87.558,510.83,2.09713,2.0,20.8
2018-07-06,60.0,2.9,4.0,87.112,510.12,2.08625,2.0,20.8
2018-07-09,60.0,2.9,4.0,89.568,511.95,2.0775,2.0,20.8
2018-07-10,60.0,2.9,4.0,87.492,513.31,2.0665,2.0,20.8
2018-07-11,60.0,2.9,4.0,88.782,509.27,2.07425,2.0,20.8
2018-07-12,60.0,2.9,4.0,87.658,512.06,2.07163,2.0,20.8
2018-07-13,60.0,2.9,4.0,85.091,510.65,2.07325,2.0,20.8
2018-07-16,60.0,2.9,4.0,87.188,509.96,2.0785,2.0,20.8
2018-07-17,60.0,2.9,4.0,85.002,509.12,2.08175,2.0,20.8
2018-07-18,60.0,2.9,4.0,86.698,507.66,2.08625,2.0,20.8
2018-07-19,60.0,2.9,4.0,84.871,507.02,2.081,2.0,20.8
2018-07-20,60.0,2.9,4.0,91.435,507.32,2.069,2.0,20.8
2018-07-23,60.0,2.9,4.0,99.079,508.1,2.06363,2.0,20.8
2018-07-24,60.0,2.9,4.0,95.645,509.11,2.07013,2.0,20.8
2018-07-25,60.0,2.9,4.0,97.744,509.75,2.07688,2.0,20.8
2018-07-26,60.0,2.9,4.0,98.71,510.42,2.07163,2.0,20.8
2018-07-27,60.0,2.9,4.0,96.52,509.98,2.07675,2.0,20.8
2018-07-30,60.0,2.9,4.0,98.391,510.34,2.0815,2.0,20.8
2018-07-31,58.4,2.9,3.9,93.442,511.22,2.08138,2.0,24.3
2018-08-01,58.4,2.9,3.9,98.368,507.24,2.08213,2.0,24.3
2018-08-02,58.4,2.9,3.9,97.866,505.53,2.08019,2.0,24.3
2018-08-03,58.4,2.9,3.9,94.184,505.41,2.07931,2.0,24.3
2018-08-06,58.4,2.9,3.9,92.245,502.91,2.08256,2.0,24.3
2018-08-07,58.4,2.9,3.9,91.943,502.85,2.07113,2.0,24.3
2018-08-08,58.4,2.9,3.9,90.653,503.02,2.06344,2.0,24.3
2018-08-09,58.4,2.9,3.9,87.757,503.58,2.06731,2.0,24.3
2018-08-10,58.4,2.9,3.9,82.533,502.76,2.06675,2.0,24.3
2018-08-13,58.4,2.9,3.9,83.343,499.3,2.06269,2.0,24.3
2018-08-14,58.4,2.9,3.9,82.193,496.49,2.0635,2.0,24.3
2018-08-15,58.4,2.9,3.9,79.865,489.96,2.06,2.0,24.3
2018-08-16,58.4,2.9,3.9,81.261,489.76,2.07738,2.0,24.3
2018-08-17,58.4,2.9,3.9,82.286,490.11,2.0693799999999998,2.0,24.3
2018-08-20,58.4,2.9,3.9,78.145,491.86,2.067,2.0,24.3
2018-08-21,58.4,2.9,3.9,75.303,493.31,2.06588,2.0,24.3
2018-08-22,58.4,2.9,3.9,73.975,494.07,2.066,2.0,24.3
2018-08-23,58.4,2.9,3.9,74.45,492.98,2.06475,2.0,24.3
2018-08-24,58.4,2.9,3.9,71.065,492.86,2.07275,2.0,24.3
2018-08-27,58.4,2.9,3.9,74.175,494.73,2.07275,2.0,24.3
2018-08-28,58.4,2.9,3.9,76.02,495.39,2.07488,2.0,24.3
2018-08-29,58.4,2.9,3.9,75.883,493.31,2.07588,2.0,24.3
2018-08-30,58.4,2.9,3.9,75.553,492.95,2.10375,2.0,24.3
2018-08-31,60.8,2.7,3.8,75.885,491.21,2.11375,2.0,13.0
2018-09-03,60.8,2.7,3.8,75.885,491.21,2.1095,2.0,13.0
2018-09-04,60.8,2.7,3.8,78.436,490.46,2.12031,2.0,13.0
2018-09-05,60.8,2.7,3.8,76.678,488.33,2.1205,2.0,13.0
2018-09-06,60.8,2.7,3.8,74.289,488.21,2.13256,2.0,13.0
2018-09-07,60.8,2.7,3.8,79.873,488.25,2.1310000000000002,2.0,13.0
2018-09-10,60.8,2.7,3.8,80.178,488.27,2.13894,2.0,13.0
2018-09-11,60.8,2.7,3.8,82.458,484.38,2.14794,2.0,13.0
2018-09-12,60.8,2.7,3.8,81.955,482.72,2.13444,2.0,13.0
2018-09-13,60.8,2.7,3.8,82.704,482.06,2.15844,2.0,13.0
2018-09-14,60.8,2.7,3.8,84.303,481.54,2.1646900000000002,2.0,13.0
2018-09-17,60.8,2.7,3.8,83.14,481.84,2.16813,2.0,13.0
2018-09-18,60.8,2.7,3.8,88.629,480.72,2.16525,2.0,13.0
2018-09-19,60.8,2.7,3.8,89.389,480.21,2.18244,2.0,13.0
2018-09-20,60.8,2.7,3.8,89.15,480.07,2.21219,2.0,13.0
2018-09-21,60.8,2.7,3.8,89.201,481.74,2.21581,2.0,13.0
2018-09-24,60.8,2.7,3.8,91.826,481.25,2.21819,2.0,13.0
2018-09-25,60.8,2.7,3.8,88.142,482.66,2.23006,2.0,13.0
2018-09-26,60.8,2.7,3.8,85.111,482.38,2.24219,2.25,13.0
2018-09-27,60.8,2.7,3.8,86.269,481.58,2.2560000000000002,2.25,13.0
2018-09-28,60.8,2.7,3.8,85.714,481.32,2.26056,2.25,13.0
2018-10-01,59.5,2.3,3.7,87.457,481.63,2.26513,2.25,21.4
2018-10-02,59.5,2.3,3.7,84.816,481.99,2.27394,2.25,21.4
2018-10-03,59.5,2.3,3.7,95.878,483.55,2.27925,2.25,21.4
2018-10-04,59.5,2.3,3.7,96.464,482.56,2.28063,2.25,21.4
2018-10-05,59.5,2.3,3.7,101.603,482.42,2.27669,2.25,21.4
2018-10-08,59.5,2.3,3.7,101.603,482.86,2.28406,2.25,21.4
2018-10-09,59.5,2.3,3.7,96.666,483.88,2.28713,2.25,21.4
2018-10-10,59.5,2.3,3.7,89.426,483.45,2.28319,2.25,21.4
2018-10-11,59.5,2.3,3.7,88.64,483.45,2.2795,2.25,21.4
2018-10-12,59.5,2.3,3.7,89.32,483.8,2.27975,2.25,21.4
2018-10-15,59.5,2.3,3.7,87.238,484.37,2.2895,2.25,21.4
2018-10-16,59.5,2.3,3.7,85.606,484.0,2.28713,2.25,21.4
2018-10-17,59.5,2.3,3.7,89.534,483.35,2.282,2.25,21.4
2018-10-18,59.5,2.3,3.7,86.904,483.26,2.27963,2.25,21.4
2018-10-19,59.5,2.3,3.7,88.295,484.35,2.28188,2.25,21.4
2018-10-22,59.5,2.3,3.7,88.886,485.09,2.2865,2.25,21.4
2018-10-23,59.5,2.3,3.7,83.21,484.69,2.28138,2.25,21.4
2018-10-24,59.5,2.3,3.7,76.817,484.15,2.29406,2.25,21.4
2018-10-25,59.5,2.3,3.7,78.668,485.06,2.29494,2.25,21.4
2018-10-26,59.5,2.3,3.7,75.103,484.95,2.29669,2.25,21.4
2018-10-29,59.5,2.3,3.7,77.6,484.23,2.302,2.25,21.4
2018-10-30,59.5,2.3,3.7,79.489,482.47,2.29938,2.25,21.4
2018-10-31,57.5,2.5,3.8,81.52,481.88,2.30688,2.25,19.7
2018-11-01,57.5,2.5,3.8,80.542,482.84,2.31356,2.25,19.7
2018-11-02,57.5,2.5,3.8,88.766,482.52,2.31788,2.25,19.7
2018-11-05,57.5,2.5,3.8,88.159,485.15,2.316,2.25,19.7
2018-11-06,57.5,2.5,3.8,88.183,481.97,2.31688,2.25,19.7
2018-11-07,57.5,2.5,3.8,87.964,483.04,2.31531,2.25,19.7
2018-11-08,57.5,2.5,3.8,88.165,483.48,2.31844,2.25,19.7
2018-11-09,57.5,2.5,3.8,82.942,481.98,2.31438,2.25,19.7
2018-11-12,57.5,2.5,3.8,82.942,484.35,2.30663,2.25,19.7
2018-11-13,57.5,2.5,3.8,79.498,483.55,2.3064999999999998,2.25,19.7
2018-11-14,57.5,2.5,3.8,74.608,484.18,2.31038,2.25,19.7
2018-11-15,57.5,2.5,3.8,74.953,486.67,2.3025,2.25,19.7
2018-11-16,57.5,2.5,3.8,70.76,487.08,2.30088,2.25,19.7
2018-11-19,57.5,2.5,3.8,70.773,488.77,2.30025,2.25,19.7
2018-11-20,57.5,2.5,3.8,67.858,487.6,2.3055,2.25,19.7
2018-11-21,57.5,2.5,3.8,66.09,488.33,2.31513,2.25,19.7
2018-11-22,57.5,2.5,3.8,66.09,488.33,2.31488,2.25,19.7
2018-11-23,57.5,2.5,3.8,63.505,485.96,2.32188,2.25,19.7
2018-11-26,57.5,2.5,3.8,64.976,486.31,2.33675,2.25,19.7
2018-11-27,57.5,2.5,3.8,65.756,482.8,2.34931,2.25,19.7
2018-11-28,57.5,2.5,3.8,67.235,483.38,2.34463,2.25,19.7
2018-11-29,57.5,2.5,3.8,67.152,483.81,2.34925,2.25,19.7
2018-11-30,58.8,2.2,3.7,64.032,485.19,2.34694,2.25,11.9
2018-12-03,58.8,2.2,3.7,62.742,487.63,2.37888,2.25,11.9
2018-12-04,58.8,2.2,3.7,49.617,488.7,2.3795,2.25,11.9
2018-12-05,58.8,2.2,3.7,49.617,487.54,2.38325,2.25,11.9
2018-12-06,58.8,2.2,3.7,48.851,486.12,2.38694,2.25,11.9
2018-12-07,58.8,2.2,3.7,45.132,487.26,2.40019,2.25,11.9
2018-12-10,58.8,2.2,3.7,47.601,486.05,2.4205,2.25,11.9
2018-12-11,58.8,2.2,3.7,47.682,487.79,2.43238,2.25,11.9
2018-12-12,58.8,2.2,3.7,47.934,488.1,2.44013,2.25,11.9
2018-12-13,58.8,2.2,3.7,49.845,488.21,2.45513,2.25,11.9
2018-12-14,58.8,2.2,3.7,47.016,486.18,2.455,2.25,11.9
2018-12-17,58.8,2.2,3.7,46.861,486.18,2.46963,2.25,11.9
2018-12-18,58.8,2.2,3.7,42.811,484.61,2.47013,2.25,11.9
2018-12-19,58.8,2.2,3.7,35.54,484.79,2.47938,2.5,11.9
2018-12-20,58.8,2.2,3.7,41.931,483.82,2.50375,2.5,11.9
2018-12-21,58.8,2.2,3.7,40.42,482.37,2.50625,2.5,11.9
2018-12-24,58.8,2.2,3.7,35.335,481.67,2.50563,2.5,11.9
2018-12-25,58.8,2.2,3.7,32.839,481.67,2.50563,2.5,11.9
2018-12-26,58.8,2.2,3.7,37.764,482.4,2.50563,2.5,11.9
2018-12-27,58.8,2.2,3.7,35.706,481.11,2.52238,2.5,11.9
2018-12-28,58.8,2.2,3.7,33.475,481.58,2.51988,2.5,11.9
2018-12-31,54.3,1.9,3.9,31.469,480.43,2.50269,2.5,9.1
2019-01-01,54.3,1.9,3.9,23.586,480.43,2.50269,2.5,9.1
2019-01-02,54.3,1.9,3.9,20.044,479.26,2.50713,2.5,9.1
2019-01-03,54.3,1.9,3.9,14.647,478.93,2.51275,2.5,9.1
2019-01-04,54.3,1.9,3.9,25.606,481.25,2.52056,2.5,9.1
2019-01-07,54.3,1.9,3.9,28.197,482.05,2.51113,2.5,9.1
2019-01-08,54.3,1.9,3.9,28.733,482.16,2.5155,2.5,9.1
2019-01-09,54.3,1.9,3.9,27.212,479.55,2.51875,2.5,9.1
2019-01-10,54.3,1.9,3.9,30.945,478.62,2.51419,2.5,9.1
2019-01-11,54.3,1.9,3.9,27.883,479.01,2.50894,2.5,9.1
2019-01-14,54.3,1.9,3.9,28.323,479.4,2.51006,2.5,9.1
2019-01-15,54.3,1.9,3.9,27.748,479.46,2.5075,2.5,9.1
2019-01-16,54.3,1.9,3.9,29.674,480.88,2.51325,2.5,9.1
2019-01-17,54.3,1.9,3.9,34.341,481.81,2.503,2.5,9.1
2019-01-18,54.3,1.9,3.9,38.296,476.52,2.5060000000000002,2.5,9.1
2019-01-21,54.3,1.9,3.9,38.296,476.52,2.51225,2.5,9.1
2019-01-22,54.3,1.9,3.9,33.297,475.41,2.519,2.5,9.1
2019-01-23,54.3,1.9,3.9,33.628,476.57,2.51,2.5,9.1
2019-01-24,54.3,1.9,3.9,34.716,476.62,2.50188,2.5,9.1
2019-01-25,54.3,1.9,3.9,37.759,477.78,2.5,2.5,9.1
2019-01-28,54.3,1.9,3.9,35.558,477.78,2.50175,2.5,9.1
2019-01-29,54.3,1.9,3.9,29.993,479.49,2.4988799999999998,2.5,9.1
2019-01-30,54.3,1.9,3.9,25.752,480.21,2.50913,2.5,9.1
2019-01-31,56.6,1.6,4.0,23.253,481.09,2.51375,2.5,17.0
2019-02-01,56.6,1.6,4.0,28.796,480.98,2.5140000000000002,2.5,17.0
2019-02-04,56.6,1.6,4.0,33.771,480.98,2.51313,2.5,17.0
2019-02-05,56.6,1.6,4.0,28.846,481.81,2.51225,2.5,17.0
2019-02-06,56.6,1.6,4.0,27.467,481.15,2.51263,2.5,17.0
2019-02-07,56.6,1.6,4.0,24.767,481.15,2.51688,2.5,17.0
2019-02-08,56.6,1.6,4.0,20.949,480.56,2.50413,2.5,17.0
2019-02-11,56.6,1.6,4.0,22.165,478.61,2.49788,2.5,17.0
2019-02-12,56.6,1.6,4.0,25.734,478.04,2.49375,2.5,17.0
2019-02-13,56.6,1.6,4.0,26.933,477.85,2.48875,2.5,17.0
2019-02-14,56.6,1.6,4.0,22.356,478.42,2.48138,2.5,17.0
2019-02-15,56.6,1.6,4.0,23.575,481.6,2.48038,2.5,17.0
2019-02-18,56.6,1.6,4.0,23.575,481.6,2.48475,2.5,17.0
2019-02-19,56.6,1.6,4.0,20.979,483.43,2.48225,2.5,17.0
2019-02-20,56.6,1.6,4.0,20.162,484.79,2.48113,2.5,17.0
2019-02-21,56.6,1.6,4.0,24.338,485.66,2.48988,2.5,17.0
2019-02-22,56.6,1.6,4.0,20.176,486.42,2.48438,2.5,17.0
2019-02-25,56.6,1.6,4.0,21.271,487.02,2.47913,2.5,17.0
2019-02-26,56.6,1.6,4.0,19.248,486.11,2.493,2.5,17.0
2019-02-27,56.6,1.6,4.0,23.683,486.71,2.48925,2.5,17.0
2019-02-28,54.2,1.5,3.8,27.464,487.29,2.49038,2.5,-4.1
2019-03-01,54.2,1.5,3.8,31.765,488.16,2.48188,2.5,-4.1
2019-03-04,54.2,1.5,3.8,29.03,486.51,2.483,2.5,-4.1
2019-03-05,54.2,1.5,3.8,27.108,488.07,2.48088,2.5,-4.1
2019-03-06,54.2,1.5,3.8,23.747,487.54,2.49175,2.5,-4.1
2019-03-07,54.2,1.5,3.8,18.612,489.24,2.49275,2.5,-4.1
2019-03-08,54.2,1.5,3.8,18.095,488.01,2.4915,2.5,-4.1
2019-03-11,54.2,1.5,3.8,20.729,488.21,2.4988799999999998,2.5,-4.1
2019-03-12,54.2,1.5,3.8,15.575,491.1,2.48863,2.5,-4.1
2019-03-13,54.2,1.5,3.8,17.822,491.61,2.48375,2.5,-4.1
2019-03-14,54.2,1.5,3.8,18.738,490.26,2.48175,2.5,-4.1
2019-03-15,54.2,1.5,3.8,14.473,490.42,2.48175,2.5,-4.1
2019-03-18,54.2,1.5,3.8,16.104,491.12,2.48775,2.5,-4.1
2019-03-19,54.2,1.5,3.8,15.621,491.12,2.48675,2.5,-4.1
2019-03-20,54.2,1.5,3.8,6.011,491.67,2.49063,2.5,-4.1
2019-03-21,54.2,1.5,3.8,7.096,492.62,2.4855,2.5,-4.1
2019-03-22,54.2,1.5,3.8,-1.3639999999999999,491.11,2.4988799999999998,2.5,-4.1
2019-03-25,54.2,1.5,3.8,-4.905,491.43,2.48975,2.5,-4.1
2019-03-26,54.2,1.5,3.8,-3.819,491.58,2.4955,2.5,-4.1
2019-03-27,54.2,1.5,3.8,-6.63,492.06,2.49863,2.5,-4.1
2019-03-28,54.2,1.5,3.8,-2.775,491.5,2.5015,2.5,-4.1
2019-03-29,54.2,1.5,3.8,0.879,494.58,2.4945,2.5,-4.1
